id,option,value
rlrMbN,creamer,0
rlrMbN,sweetener,0
rlrMbN,flavor,0
rlrMbN,other,0
zKQ51g,nothing,0
zKQ51g,creamer,1
zKQ51g,sweetener,0
zKQ51g,flavor,0
zKQ51g,other,0
7d9rp2,nothing,1
7d9rp2,creamer,0
7d9rp2,sweetener,0
7d9rp2,flavor,0
7d9rp2,other,0
5dqPMQ,nothing,1
5dqPMQ,creamer,1
5dqPMQ,sweetener,0
5dqPMQ,flavor,1
5dqPMQ,other,0
9dJjrE,nothing,1
9dJjrE,creamer,0
9dJjrE,sweetener,0
9dJjrE,flavor,0
9dJjrE,other,0
MAdp78,nothing,1
MAdp78,creamer,0
MAdp78,sweetener,0
MAdp78,flavor,0
MAdp78,other,0
kYRBpo,nothing,0
kYRBpo,creamer,1
kYRBpo,sweetener,0
kYRBpo,flavor,1
kYRBpo,other,0
pLPpz1,nothing,1
pLPpz1,creamer,1
pLPpz1,sweetener,1
pLPpz1,flavor,1
pLPpz1,other,0
KMBKgX,nothing,1
KMBKgX,creamer,0
KMBKgX,sweetener,0
KMBKgX,flavor,0
KMBKgX,other,0
QABlk1,nothing,0
QABlk1,creamer,1
QABlk1,sweetener,1
QABlk1,flavor,0
QABlk1,other,0
XeBPzz,nothing,1
XeBPzz,creamer,0
XeBPzz,sweetener,0
XeBPzz,flavor,0
XeBPzz,other,0
8dp4gP,nothing,1
8dp4gP,creamer,0
8dp4gP,sweetener,0
8dp4gP,flavor,0
8dp4gP,other,0
PABJ41,nothing,1
PABJ41,creamer,0
PABJ41,sweetener,0
PABJ41,flavor,0
PABJ41,other,0
QABlO1,nothing,0
QABlO1,creamer,1
QABlO1,sweetener,0
QABlO1,flavor,0
QABlO1,other,0
RzByjK,nothing,1
RzByjK,creamer,0
RzByjK,sweetener,0
RzByjK,flavor,0
RzByjK,other,0
kYRBrr,nothing,1
kYRBrr,creamer,0
kYRBrr,sweetener,0
kYRBrr,flavor,0
kYRBrr,other,0
PABJGx,nothing,1
PABJGx,creamer,0
PABJGx,sweetener,0
PABJGx,flavor,0
PABJGx,other,0
vNx5gl,nothing,1
vNx5gl,creamer,0
vNx5gl,sweetener,0
vNx5gl,flavor,0
vNx5gl,other,0
eBxWzx,nothing,1
eBxWzx,creamer,0
eBxWzx,sweetener,0
eBxWzx,flavor,0
eBxWzx,other,0
WApVZe,nothing,1
WApVZe,creamer,0
WApVZe,sweetener,0
WApVZe,flavor,0
WApVZe,other,0
Albeae,nothing,0
Albeae,creamer,1
Albeae,sweetener,0
Albeae,flavor,0
Albeae,other,0
lNlkMX,nothing,0
lNlkMX,creamer,1
lNlkMX,sweetener,0
lNlkMX,flavor,0
lNlkMX,other,0
OABMVa,nothing,1
OABMVa,creamer,0
OABMVa,sweetener,0
OABMVa,flavor,0
OABMVa,other,0
XeBP2z,nothing,1
XeBP2z,creamer,0
XeBP2z,sweetener,0
XeBP2z,flavor,0
XeBP2z,other,0
eBxWpl,nothing,0
eBxWpl,creamer,1
eBxWpl,sweetener,0
eBxWpl,flavor,0
eBxWpl,other,0
EPb7gB,nothing,1
EPb7gB,creamer,0
EPb7gB,sweetener,0
EPb7gB,flavor,0
EPb7gB,other,0
RzBy2K,nothing,1
RzBy2K,creamer,0
RzBy2K,sweetener,0
RzBy2K,flavor,0
RzBy2K,other,0
1r2oBg,nothing,
1r2oBg,creamer,
1r2oBg,sweetener,
1r2oBg,flavor,
1r2oBg,other,
GrBAjZ,nothing,1
GrBAjZ,creamer,0
GrBAjZ,sweetener,0
GrBAjZ,flavor,0
GrBAjZ,other,0
KMBKaD,nothing,1
KMBKaD,creamer,0
KMBKaD,sweetener,0
KMBKaD,flavor,0
KMBKaD,other,0
ZdRrQV,nothing,0
ZdRrQV,creamer,1
ZdRrQV,sweetener,1
ZdRrQV,flavor,0
ZdRrQV,other,0
1r2oRg,nothing,1
1r2oRg,creamer,0
1r2oRg,sweetener,0
1r2oRg,flavor,0
1r2oRg,other,0
kYRBkZ,nothing,1
kYRBkZ,creamer,0
kYRBkZ,sweetener,0
kYRBkZ,flavor,0
kYRBkZ,other,0
oAVLzb,nothing,1
oAVLzb,creamer,0
oAVLzb,sweetener,0
oAVLzb,flavor,0
oAVLzb,other,0
aBrqzZ,nothing,0
aBrqzZ,creamer,1
aBrqzZ,sweetener,0
aBrqzZ,flavor,0
aBrqzZ,other,0
rlrMvX,nothing,1
rlrMvX,creamer,0
rlrMvX,sweetener,0
rlrMvX,flavor,0
rlrMvX,other,0
EPb76l,nothing,1
EPb76l,creamer,0
EPb76l,sweetener,0
EPb76l,flavor,0
EPb76l,other,0
24xGDM,nothing,1
24xGDM,creamer,0
24xGDM,sweetener,0
24xGDM,flavor,0
24xGDM,other,0
7d9rPa,nothing,0
7d9rPa,creamer,1
7d9rPa,sweetener,0
7d9rPa,flavor,0
7d9rPa,other,0
DVv69R,nothing,1
DVv69R,creamer,0
DVv69R,sweetener,0
DVv69R,flavor,0
DVv69R,other,0
42NVdA,nothing,1
42NVdA,creamer,1
42NVdA,sweetener,0
42NVdA,flavor,0
42NVdA,other,0
g5N6OP,nothing,1
g5N6OP,creamer,0
g5N6OP,sweetener,0
g5N6OP,flavor,0
g5N6OP,other,0
J2kvZR,nothing,1
J2kvZR,creamer,0
J2kvZR,sweetener,0
J2kvZR,flavor,0
J2kvZR,other,0
RzBylj,nothing,0
RzBylj,creamer,1
RzBylj,sweetener,1
RzBylj,flavor,0
RzBylj,other,0
qbE1zO,nothing,0
qbE1zO,creamer,1
qbE1zO,sweetener,0
qbE1zO,flavor,0
qbE1zO,other,0
jB9AEQ,nothing,1
jB9AEQ,creamer,0
jB9AEQ,sweetener,0
jB9AEQ,flavor,0
jB9AEQ,other,0
xdN5ov,nothing,1
xdN5ov,creamer,0
xdN5ov,sweetener,0
xdN5ov,flavor,0
xdN5ov,other,0
9dJja5,nothing,1
9dJja5,creamer,0
9dJja5,sweetener,0
9dJja5,flavor,0
9dJja5,other,0
EPb7N2,nothing,1
EPb7N2,creamer,0
EPb7N2,sweetener,0
EPb7N2,flavor,0
EPb7N2,other,0
kYRBQe,nothing,1
kYRBQe,creamer,0
kYRBQe,sweetener,0
kYRBQe,flavor,0
kYRBQe,other,0
24xGVD,nothing,0
24xGVD,creamer,1
24xGVD,sweetener,0
24xGVD,flavor,0
24xGVD,other,0
VZ1O46,nothing,1
VZ1O46,creamer,0
VZ1O46,sweetener,0
VZ1O46,flavor,0
VZ1O46,other,0
PABJee,nothing,1
PABJee,creamer,0
PABJee,sweetener,0
PABJee,flavor,0
PABJee,other,0
eBxWYQ,nothing,0
eBxWYQ,creamer,1
eBxWYQ,sweetener,1
eBxWYQ,flavor,0
eBxWYQ,other,0
qbE1NO,nothing,1
qbE1NO,creamer,0
qbE1NO,sweetener,0
qbE1NO,flavor,0
qbE1NO,other,0
oAVLaP,nothing,1
oAVLaP,creamer,0
oAVLaP,sweetener,0
oAVLaP,flavor,0
oAVLaP,other,0
LdMLgl,nothing,1
LdMLgl,creamer,0
LdMLgl,sweetener,0
LdMLgl,flavor,0
LdMLgl,other,0
ylq5zd,nothing,1
ylq5zd,creamer,0
ylq5zd,sweetener,0
ylq5zd,flavor,0
ylq5zd,other,0
NAB1EO,nothing,1
NAB1EO,creamer,0
NAB1EO,sweetener,0
NAB1EO,flavor,0
NAB1EO,other,0
7d9rj0,nothing,0
7d9rj0,creamer,1
7d9rj0,sweetener,0
7d9rj0,flavor,0
7d9rj0,other,0
ZdRrKB,nothing,1
ZdRrKB,creamer,0
ZdRrKB,sweetener,0
ZdRrKB,flavor,0
ZdRrKB,other,0
xdN56d,nothing,1
xdN56d,creamer,1
xdN56d,sweetener,0
xdN56d,flavor,0
xdN56d,other,0
rlrMg2,nothing,0
rlrMg2,creamer,1
rlrMg2,sweetener,1
rlrMg2,flavor,0
rlrMg2,other,0
qbE1pg,nothing,0
qbE1pg,creamer,1
qbE1pg,sweetener,0
qbE1pg,flavor,0
qbE1pg,other,0
pLPpXJ,nothing,1
pLPpXJ,creamer,0
pLPpXJ,sweetener,0
pLPpXJ,flavor,0
pLPpXJ,other,0
xdN5vk,nothing,1
xdN5vk,creamer,0
xdN5vk,sweetener,0
xdN5vk,flavor,0
xdN5vk,other,0
vNx5a0,nothing,1
vNx5a0,creamer,0
vNx5a0,sweetener,0
vNx5a0,flavor,0
vNx5a0,other,0
LdML6J,nothing,1
LdML6J,creamer,0
LdML6J,sweetener,0
LdML6J,flavor,0
LdML6J,other,0
bl4QML,nothing,1
bl4QML,creamer,0
bl4QML,sweetener,0
bl4QML,flavor,0
bl4QML,other,0
6dQEyJ,nothing,0
6dQEyJ,creamer,1
6dQEyJ,sweetener,0
6dQEyJ,flavor,0
6dQEyJ,other,0
xdN5L5,nothing,1
xdN5L5,creamer,0
xdN5L5,sweetener,0
xdN5L5,flavor,0
xdN5L5,other,0
OABMra,nothing,1
OABMra,creamer,0
OABMra,sweetener,0
OABMra,flavor,0
OABMra,other,0
jB9AgQ,nothing,1
jB9AgQ,creamer,0
jB9AgQ,sweetener,0
jB9AgQ,flavor,0
jB9AgQ,other,0
EPb7AB,nothing,1
EPb7AB,creamer,0
EPb7AB,sweetener,0
EPb7AB,flavor,0
EPb7AB,other,0
GrBAQO,nothing,1
GrBAQO,creamer,0
GrBAQO,sweetener,0
GrBAQO,flavor,0
GrBAQO,other,0
lNlk9v,nothing,1
lNlk9v,creamer,0
lNlk9v,sweetener,0
lNlk9v,flavor,0
lNlk9v,other,0
eBxWox,nothing,1
eBxWox,creamer,0
eBxWox,sweetener,0
eBxWox,flavor,0
eBxWox,other,0
VZ1OyM,nothing,1
VZ1OyM,creamer,1
VZ1OyM,sweetener,0
VZ1OyM,flavor,0
VZ1OyM,other,0
KMBKNV,nothing,1
KMBKNV,creamer,0
KMBKNV,sweetener,0
KMBKNV,flavor,0
KMBKNV,other,0
OABMyY,nothing,1
OABMyY,creamer,0
OABMyY,sweetener,0
OABMyY,flavor,0
OABMyY,other,0
WApVjR,nothing,0
WApVjR,creamer,1
WApVjR,sweetener,1
WApVjR,flavor,0
WApVjR,other,0
OABMKR,nothing,1
OABMKR,creamer,0
OABMKR,sweetener,0
OABMKR,flavor,0
OABMKR,other,0
YZzlyW,nothing,1
YZzlyW,creamer,0
YZzlyW,sweetener,0
YZzlyW,flavor,0
YZzlyW,other,0
BGbWVK,nothing,0
BGbWVK,creamer,1
BGbWVK,sweetener,0
BGbWVK,flavor,0
BGbWVK,other,0
XeBPyL,nothing,1
XeBPyL,creamer,0
XeBPyL,sweetener,0
XeBPyL,flavor,0
XeBPyL,other,0
VZ1OBg,nothing,1
VZ1OBg,creamer,0
VZ1OBg,sweetener,0
VZ1OBg,flavor,0
VZ1OBg,other,0
1r2ox1,nothing,0
1r2ox1,creamer,1
1r2ox1,sweetener,1
1r2ox1,flavor,0
1r2ox1,other,0
LdMLVl,nothing,1
LdMLVl,creamer,0
LdMLVl,sweetener,0
LdMLVl,flavor,0
LdMLVl,other,0
oAVLQO,nothing,1
oAVLQO,creamer,0
oAVLQO,sweetener,0
oAVLQO,flavor,0
oAVLQO,other,0
pLPpNJ,nothing,1
pLPpNJ,creamer,0
pLPpNJ,sweetener,0
pLPpNJ,flavor,0
pLPpNJ,other,0
eBxWPk,nothing,1
eBxWPk,creamer,0
eBxWPk,sweetener,0
eBxWPk,flavor,0
eBxWPk,other,0
VZ1Oxj,nothing,1
VZ1Oxj,creamer,0
VZ1Oxj,sweetener,0
VZ1Oxj,flavor,0
VZ1Oxj,other,0
zKQ54R,nothing,1
zKQ54R,creamer,0
zKQ54R,sweetener,0
zKQ54R,flavor,0
zKQ54R,other,0
Albeyl,nothing,1
Albeyl,creamer,0
Albeyl,sweetener,0
Albeyl,flavor,0
Albeyl,other,0
eBxWyl,nothing,1
eBxWyl,creamer,1
eBxWyl,sweetener,0
eBxWyl,flavor,0
eBxWyl,other,0
rlrM1R,nothing,0
rlrM1R,creamer,1
rlrM1R,sweetener,0
rlrM1R,flavor,1
rlrM1R,other,0
24xGZD,nothing,1
24xGZD,creamer,0
24xGZD,sweetener,0
24xGZD,flavor,0
24xGZD,other,0
VZ1Oyy,nothing,1
VZ1Oyy,creamer,0
VZ1Oyy,sweetener,0
VZ1Oyy,flavor,0
VZ1Oyy,other,0
XeBPdg,nothing,1
XeBPdg,creamer,0
XeBPdg,sweetener,0
XeBPdg,flavor,0
XeBPdg,other,0
rlrMRN,nothing,1
rlrMRN,creamer,0
rlrMRN,sweetener,0
rlrMRN,flavor,0
rlrMRN,other,0
6dQEGk,nothing,0
6dQEGk,creamer,1
6dQEGk,sweetener,0
6dQEGk,flavor,0
6dQEGk,other,0
EPb7YB,nothing,1
EPb7YB,creamer,0
EPb7YB,sweetener,0
EPb7YB,flavor,0
EPb7YB,other,0
7d9rEa,nothing,1
7d9rEa,creamer,0
7d9rEa,sweetener,0
7d9rEa,flavor,0
7d9rEa,other,0
ylq5Rx,nothing,1
ylq5Rx,creamer,0
ylq5Rx,sweetener,0
ylq5Rx,flavor,0
ylq5Rx,other,0
MAdpgk,nothing,1
MAdpgk,creamer,0
MAdpgk,sweetener,0
MAdpgk,flavor,0
MAdpgk,other,0
g5N6vJ,nothing,1
g5N6vJ,creamer,0
g5N6vJ,sweetener,0
g5N6vJ,flavor,0
g5N6vJ,other,0
0EjRlB,nothing,0
0EjRlB,creamer,1
0EjRlB,sweetener,0
0EjRlB,flavor,0
0EjRlB,other,0
9dJjPQ,nothing,1
9dJjPQ,creamer,0
9dJjPQ,sweetener,0
9dJjPQ,flavor,0
9dJjPQ,other,0
AlbeND,nothing,0
AlbeND,creamer,1
AlbeND,sweetener,0
AlbeND,flavor,0
AlbeND,other,0
OABMkM,nothing,1
OABMkM,creamer,0
OABMkM,sweetener,0
OABMkM,flavor,0
OABMkM,other,0
zKQ5dk,nothing,0
zKQ5dk,creamer,0
zKQ5dk,sweetener,0
zKQ5dk,flavor,0
zKQ5dk,other,1
7d9rgR,nothing,1
7d9rgR,creamer,0
7d9rgR,sweetener,0
7d9rgR,flavor,0
7d9rgR,other,0
vNx5pl,nothing,1
vNx5pl,creamer,0
vNx5pl,sweetener,0
vNx5pl,flavor,0
vNx5pl,other,0
EPb7e4,nothing,1
EPb7e4,creamer,0
EPb7e4,sweetener,0
EPb7e4,flavor,0
EPb7e4,other,0
DVv6PZ,nothing,1
DVv6PZ,creamer,0
DVv6PZ,sweetener,0
DVv6PZ,flavor,0
DVv6PZ,other,0
MAdpPk,nothing,0
MAdpPk,creamer,1
MAdpPk,sweetener,0
MAdpPk,flavor,0
MAdpPk,other,0
ylq5rg,nothing,0
ylq5rg,creamer,1
ylq5rg,sweetener,0
ylq5rg,flavor,0
ylq5rg,other,0
24xG7M,nothing,0
24xG7M,creamer,1
24xG7M,sweetener,0
24xG7M,flavor,0
24xG7M,other,0
bl4Qz6,nothing,1
bl4Qz6,creamer,0
bl4Qz6,sweetener,0
bl4Qz6,flavor,0
bl4Qz6,other,0
6dQE9Y,nothing,1
6dQE9Y,creamer,0
6dQE9Y,sweetener,0
6dQE9Y,flavor,0
6dQE9Y,other,0
eBxWvQ,nothing,0
eBxWvQ,creamer,1
eBxWvQ,sweetener,0
eBxWvQ,flavor,0
eBxWvQ,other,0
ZdRrXo,nothing,1
ZdRrXo,creamer,0
ZdRrXo,sweetener,0
ZdRrXo,flavor,0
ZdRrXo,other,0
24xGy9,nothing,0
24xGy9,creamer,1
24xGy9,sweetener,1
24xGy9,flavor,0
24xGy9,other,1
xdN57r,nothing,0
xdN57r,creamer,1
xdN57r,sweetener,1
xdN57r,flavor,0
xdN57r,other,0
lNlkXk,nothing,1
lNlkXk,creamer,0
lNlkXk,sweetener,0
lNlkXk,flavor,0
lNlkXk,other,0
9dJjyV,nothing,0
9dJjyV,creamer,1
9dJjyV,sweetener,0
9dJjyV,flavor,0
9dJjyV,other,0
RzBy19,nothing,1
RzBy19,creamer,0
RzBy19,sweetener,0
RzBy19,flavor,0
RzBy19,other,0
J2kvgK,nothing,1
J2kvgK,creamer,0
J2kvgK,sweetener,0
J2kvgK,flavor,0
J2kvgK,other,0
J2kvbo,nothing,1
J2kvbo,creamer,0
J2kvbo,sweetener,0
J2kvbo,flavor,0
J2kvbo,other,0
DVv6ZE,nothing,0
DVv6ZE,creamer,1
DVv6ZE,sweetener,0
DVv6ZE,flavor,1
DVv6ZE,other,0
aBrq1B,nothing,1
aBrq1B,creamer,0
aBrq1B,sweetener,0
aBrq1B,flavor,0
aBrq1B,other,0
XeBPvY,nothing,0
XeBPvY,creamer,1
XeBPvY,sweetener,0
XeBPvY,flavor,0
XeBPvY,other,0
ZdRrAo,nothing,1
ZdRrAo,creamer,0
ZdRrAo,sweetener,0
ZdRrAo,flavor,0
ZdRrAo,other,0
NAB1O0,nothing,1
NAB1O0,creamer,0
NAB1O0,sweetener,0
NAB1O0,flavor,0
NAB1O0,other,0
J2kvBr,nothing,1
J2kvBr,creamer,0
J2kvBr,sweetener,0
J2kvBr,flavor,0
J2kvBr,other,0
ylq5px,nothing,0
ylq5px,creamer,1
ylq5px,sweetener,0
ylq5px,flavor,0
ylq5px,other,0
KMBKRg,nothing,1
KMBKRg,creamer,0
KMBKRg,sweetener,0
KMBKRg,flavor,0
KMBKRg,other,0
OABMyg,nothing,1
OABMyg,creamer,0
OABMyg,sweetener,0
OABMyg,flavor,0
OABMyg,other,0
oAVLax,nothing,1
oAVLax,creamer,0
oAVLax,sweetener,0
oAVLax,flavor,0
oAVLax,other,0
VZ1OXg,nothing,0
VZ1OXg,creamer,1
VZ1OXg,sweetener,0
VZ1OXg,flavor,0
VZ1OXg,other,0
WApVdv,nothing,1
WApVdv,creamer,0
WApVdv,sweetener,0
WApVdv,flavor,0
WApVdv,other,0
aBrqXB,nothing,0
aBrqXB,creamer,1
aBrqXB,sweetener,0
aBrqXB,flavor,0
aBrqXB,other,0
EPb7rr,nothing,1
EPb7rr,creamer,1
EPb7rr,sweetener,0
EPb7rr,flavor,1
EPb7rr,other,0
NAB1gO,nothing,1
NAB1gO,creamer,0
NAB1gO,sweetener,0
NAB1gO,flavor,0
NAB1gO,other,0
XeBPkY,nothing,1
XeBPkY,creamer,1
XeBPkY,sweetener,0
XeBPkY,flavor,0
XeBPkY,other,0
vNx5Wg,nothing,1
vNx5Wg,creamer,0
vNx5Wg,sweetener,0
vNx5Wg,flavor,0
vNx5Wg,other,0
LdMLOy,nothing,1
LdMLOy,creamer,0
LdMLOy,sweetener,0
LdMLOy,flavor,0
LdMLOy,other,0
aBrqa2,nothing,1
aBrqa2,creamer,1
aBrqa2,sweetener,0
aBrqa2,flavor,0
aBrqa2,other,0
WApVXN,nothing,0
WApVXN,creamer,1
WApVXN,sweetener,0
WApVXN,flavor,0
WApVXN,other,0
OABMeg,nothing,1
OABMeg,creamer,0
OABMeg,sweetener,0
OABMeg,flavor,0
OABMeg,other,0
NAB1xl,nothing,0
NAB1xl,creamer,1
NAB1xl,sweetener,0
NAB1xl,flavor,0
NAB1xl,other,0
dY2ekV,nothing,0
dY2ekV,creamer,1
dY2ekV,sweetener,1
dY2ekV,flavor,1
dY2ekV,other,0
LdMLBv,nothing,0
LdMLBv,creamer,1
LdMLBv,sweetener,0
LdMLBv,flavor,0
LdMLBv,other,0
Albe0e,nothing,0
Albe0e,creamer,1
Albe0e,sweetener,0
Albe0e,flavor,1
Albe0e,other,0
eBxW8e,nothing,1
eBxW8e,creamer,1
eBxW8e,sweetener,1
eBxW8e,flavor,0
eBxW8e,other,0
8dp4V5,nothing,1
8dp4V5,creamer,0
8dp4V5,sweetener,0
8dp4V5,flavor,0
8dp4V5,other,0
1r2ozp,nothing,1
1r2ozp,creamer,0
1r2ozp,sweetener,0
1r2ozp,flavor,0
1r2ozp,other,0
DVv6al,nothing,1
DVv6al,creamer,1
DVv6al,sweetener,1
DVv6al,flavor,0
DVv6al,other,0
QABl4Y,nothing,1
QABl4Y,creamer,1
QABl4Y,sweetener,0
QABl4Y,flavor,0
QABl4Y,other,0
DVv6EZ,nothing,1
DVv6EZ,creamer,1
DVv6EZ,sweetener,0
DVv6EZ,flavor,0
DVv6EZ,other,0
J2kvxR,nothing,1
J2kvxR,creamer,0
J2kvxR,sweetener,0
J2kvxR,flavor,0
J2kvxR,other,0
eBxWGe,nothing,0
eBxWGe,creamer,1
eBxWGe,sweetener,0
eBxWGe,flavor,0
eBxWGe,other,0
KMBKA8,nothing,1
KMBKA8,creamer,0
KMBKA8,sweetener,0
KMBKA8,flavor,0
KMBKA8,other,0
DVv6Wl,nothing,1
DVv6Wl,creamer,0
DVv6Wl,sweetener,0
DVv6Wl,flavor,0
DVv6Wl,other,0
QABlyG,nothing,1
QABlyG,creamer,0
QABlyG,sweetener,0
QABlyG,flavor,0
QABlyG,other,0
pLPp58,nothing,1
pLPp58,creamer,0
pLPp58,sweetener,0
pLPp58,flavor,0
pLPp58,other,0
VZ1Oqj,nothing,1
VZ1Oqj,creamer,0
VZ1Oqj,sweetener,0
VZ1Oqj,flavor,0
VZ1Oqj,other,0
XeBPNP,nothing,0
XeBPNP,creamer,1
XeBPNP,sweetener,1
XeBPNP,flavor,0
XeBPNP,other,0
jB9Aq4,nothing,1
jB9Aq4,creamer,0
jB9Aq4,sweetener,0
jB9Aq4,flavor,0
jB9Aq4,other,0
qbE1M9,nothing,0
qbE1M9,creamer,1
qbE1M9,sweetener,0
qbE1M9,flavor,0
qbE1M9,other,0
5dqPON,nothing,1
5dqPON,creamer,0
5dqPON,sweetener,0
5dqPON,flavor,0
5dqPON,other,0
rlrMW2,nothing,1
rlrMW2,creamer,0
rlrMW2,sweetener,0
rlrMW2,flavor,0
rlrMW2,other,0
dY2ezr,nothing,0
dY2ezr,creamer,1
dY2ezr,sweetener,0
dY2ezr,flavor,0
dY2ezr,other,0
oAVLgb,nothing,1
oAVLgb,creamer,0
oAVLgb,sweetener,0
oAVLgb,flavor,0
oAVLgb,other,0
GrBAaZ,nothing,1
GrBAaZ,creamer,0
GrBAaZ,sweetener,0
GrBAaZ,flavor,0
GrBAaZ,other,0
7d9rOZ,nothing,1
7d9rOZ,creamer,0
7d9rOZ,sweetener,0
7d9rOZ,flavor,0
7d9rOZ,other,0
kYRB1e,nothing,0
kYRB1e,creamer,1
kYRB1e,sweetener,1
kYRB1e,flavor,0
kYRB1e,other,0
24xGzj,nothing,1
24xGzj,creamer,1
24xGzj,sweetener,0
24xGzj,flavor,0
24xGzj,other,0
XeBPQP,nothing,0
XeBPQP,creamer,1
XeBPQP,sweetener,0
XeBPQP,flavor,0
XeBPQP,other,0
9dJj4E,nothing,1
9dJj4E,creamer,0
9dJj4E,sweetener,0
9dJj4E,flavor,0
9dJj4E,other,0
MAdpqA,nothing,1
MAdpqA,creamer,0
MAdpqA,sweetener,0
MAdpqA,flavor,0
MAdpqA,other,0
AlbeOz,nothing,1
AlbeOz,creamer,0
AlbeOz,sweetener,0
AlbeOz,flavor,0
AlbeOz,other,0
NAB1Qj,nothing,1
NAB1Qj,creamer,0
NAB1Qj,sweetener,0
NAB1Qj,flavor,0
NAB1Qj,other,0
GrBA5O,nothing,1
GrBA5O,creamer,0
GrBA5O,sweetener,0
GrBA5O,flavor,0
GrBA5O,other,0
24xGYj,nothing,1
24xGYj,creamer,0
24xGYj,sweetener,0
24xGYj,flavor,0
24xGYj,other,0
kYRBXR,nothing,1
kYRBXR,creamer,0
kYRBXR,sweetener,0
kYRBXR,flavor,0
kYRBXR,other,0
WApV6N,nothing,1
WApV6N,creamer,0
WApV6N,sweetener,0
WApV6N,flavor,0
WApV6N,other,0
dY2eXo,nothing,1
dY2eXo,creamer,0
dY2eXo,sweetener,0
dY2eXo,flavor,0
dY2eXo,other,0
QABlp7,nothing,1
QABlp7,creamer,0
QABlp7,sweetener,0
QABlp7,flavor,0
QABlp7,other,0
ylq5GX,nothing,1
ylq5GX,creamer,0
ylq5GX,sweetener,0
ylq5GX,flavor,0
ylq5GX,other,0
EPb7Al,nothing,1
EPb7Al,creamer,0
EPb7Al,sweetener,0
EPb7Al,flavor,0
EPb7Al,other,0
42NVEA,nothing,0
42NVEA,creamer,1
42NVEA,sweetener,0
42NVEA,flavor,0
42NVEA,other,0
aBrqgb,nothing,0
aBrqgb,creamer,1
aBrqgb,sweetener,1
aBrqgb,flavor,0
aBrqgb,other,0
42NVYX,nothing,0
42NVYX,creamer,0
42NVYX,sweetener,1
42NVYX,flavor,0
42NVYX,other,0
oAVL1x,nothing,1
oAVL1x,creamer,0
oAVL1x,sweetener,0
oAVL1x,flavor,0
oAVL1x,other,0
KMBKZV,nothing,1
KMBKZV,creamer,0
KMBKZV,sweetener,0
KMBKZV,flavor,0
KMBKZV,other,0
1r2oyl,nothing,1
1r2oyl,creamer,0
1r2oyl,sweetener,0
1r2oyl,flavor,0
1r2oyl,other,0
42NVEr,nothing,1
42NVEr,creamer,0
42NVEr,sweetener,0
42NVEr,flavor,0
42NVEr,other,0
g5N614,nothing,0
g5N614,creamer,1
g5N614,sweetener,0
g5N614,flavor,0
g5N614,other,0
0EjRyj,nothing,1
0EjRyj,creamer,0
0EjRyj,sweetener,1
0EjRyj,flavor,0
0EjRyj,other,0
6dQEzJ,nothing,1
6dQEzJ,creamer,0
6dQEzJ,sweetener,0
6dQEzJ,flavor,0
6dQEzJ,other,0
jB9Ara,nothing,1
jB9Ara,creamer,0
jB9Ara,sweetener,0
jB9Ara,flavor,0
jB9Ara,other,0
dY2e4K,nothing,0
dY2e4K,creamer,1
dY2e4K,sweetener,0
dY2e4K,flavor,0
dY2e4K,other,0
zKQ5vM,nothing,1
zKQ5vM,creamer,0
zKQ5vM,sweetener,0
zKQ5vM,flavor,0
zKQ5vM,other,0
YZzlgW,nothing,1
YZzlgW,creamer,0
YZzlgW,sweetener,0
YZzlgW,flavor,0
YZzlgW,other,0
pLPpZ1,nothing,1
pLPpZ1,creamer,1
pLPpZ1,sweetener,0
pLPpZ1,flavor,0
pLPpZ1,other,0
J2kvro,nothing,1
J2kvro,creamer,0
J2kvro,sweetener,0
J2kvro,flavor,0
J2kvro,other,0
xdN5B5,nothing,0
xdN5B5,creamer,1
xdN5B5,sweetener,0
xdN5B5,flavor,0
xdN5B5,other,0
rlrMp2,nothing,1
rlrMp2,creamer,0
rlrMp2,sweetener,0
rlrMp2,flavor,0
rlrMp2,other,0
QABlWG,nothing,1
QABlWG,creamer,0
QABlWG,sweetener,0
QABlWG,flavor,0
QABlWG,other,0
vNx5d4,nothing,1
vNx5d4,creamer,0
vNx5d4,sweetener,0
vNx5d4,flavor,0
vNx5d4,other,0
jB9AzQ,nothing,1
jB9AzQ,creamer,1
jB9AzQ,sweetener,0
jB9AzQ,flavor,0
jB9AzQ,other,0
MAdp2M,nothing,1
MAdp2M,creamer,0
MAdp2M,sweetener,0
MAdp2M,flavor,0
MAdp2M,other,0
7d9rYZ,nothing,1
7d9rYZ,creamer,0
7d9rYZ,sweetener,0
7d9rYZ,flavor,0
7d9rYZ,other,0
g5N6XO,nothing,1
g5N6XO,creamer,0
g5N6XO,sweetener,0
g5N6XO,flavor,0
g5N6XO,other,0
PABJr1,nothing,0
PABJr1,creamer,1
PABJr1,sweetener,1
PABJr1,flavor,0
PABJr1,other,0
RzByg4,nothing,1
RzByg4,creamer,1
RzByg4,sweetener,0
RzByg4,flavor,0
RzByg4,other,0
MAdpGl,nothing,0
MAdpGl,creamer,1
MAdpGl,sweetener,0
MAdpGl,flavor,0
MAdpGl,other,0
g5N6rD,nothing,0
g5N6rD,creamer,1
g5N6rD,sweetener,0
g5N6rD,flavor,0
g5N6rD,other,0
RzByaj,nothing,1
RzByaj,creamer,1
RzByaj,sweetener,0
RzByaj,flavor,0
RzByaj,other,0
PABJLV,nothing,1
